1.8749759189398827,3.1654397663448264,0.0013590118349667028,7.5194182104980545,2.0731422866554561
1.8749759189398827,3.1654397663448264,0.0013590118349667028,7.5194182104980545,2.0731422866554561
1.8749759189398827,3.1654397663448264,0.0013590118349667028,7.5194182104980545,2.0731422866554561
0.5064128664006069,6.0243336895625994,0.0038558064581075153,7.9949362588390311,2.5306126151257469
0.5064128664006069,6.0243336895625994,0.0038558064581075153,7.9949362588390311,2.5306126151257469
0.40565276708808484,5.5221161402936119,0.0069302741525871766,7.7922230161423167,2.6723279908212687
3.1253716829605742,8.98537683342904,0.019758919300184929,5.5973478397193555,1.6953286558343477
3.1253716829605742,8.98537683342904,0.019758919300184929,5.5973478397193555,1.6953286558343477
3.1253716829605742,8.98537683342904,0.019758919300184929,5.5973478397193555,1.6953286558343477
3.1912223374909909,9.5724457842518529,0.027953137000084588,5.8701153602618819,1.6666471674787289
3.1912223374909909,9.5724457842518529,0.027953137000084588,5.8701153602618819,1.6666471674787289
3.1685245725771134,9.1913268339324858,0.02904647143254312,6.341953110393951,1.7198844369022861
3.1685245725771134,9.1913268339324858,0.02904647143254312,6.341953110393951,1.7198844369022861
4.479520366025028,6.8282961041974177,0.049613133543236723,6.8782694757540792,1.5753366921724012
4.8368654838133169,6.2615844786152097,0.05478758067269926,6.8307908490966627,1.5787491994639917
5.1024463767762605,6.1538300134607589,0.045224989442154799,6.6411546323797266,1.6627527243271216
5.178486550921507,5.7538795208007549,0.064936876023969095,6.8118873913171587,1.809374346151065
5.2448728973862924,5.8582396102610881,0.065355372486437122,6.7878240241349257,2.0550319722019905
5.2448728973862924,5.8582396102610881,0.065355372486437122,6.7878240241349257,2.0550319722019905
5.2448728973862924,5.8582396102610881,0.065355372486437122,6.7878240241349257,2.0550319722019905
5.0857039118941127,6.2463482385020885,0.091911220903892643,6.213037692292712,1.9905562965763737
4.791624201445436,6.5193927084319618,0.10328397852172456,5.6223474864372482,2.2704442866382095
4.791624201445436,6.5193927084319618,0.10328397852172456,5.6223474864372482,2.2704442866382095
3.5372518202904684,4.4634373934387552,0.20662567779866536,3.1657057688733725,2.4129558578904011
3.5267260652251968,4.2241694163571184,0.2316748092019919,2.9717087452021653,2.4138846170244195
3.5267260652251968,4.2241694163571184,0.2316748092019919,2.9717087452021653,2.4138846170244195
3.3232911399565914,5.277519747053435,0.19312777815379423,2.7388015593467059,2.413364924634791
3.3960222269672586,6.7559558738295404,0.19391311134812159,3.0057445759969643,2.3616489677650709
3.3960222269672586,6.7559558738295404,0.19391311134812159,3.0057445759969643,2.3616489677650709
0.88602921430419324,4.6147663417540583,0.90134834594961177,2.1579600110318706,0.71352783021717137
0.72181419352727916,5.6196791952789402,0.9648546738657312,2.5087424043461652,0.83223680471082961
0.72181419352727916,5.6196791952789402,0.9648546738657312,2.5087424043461652,0.83223680471082961
0.72181419352727916,5.6196791952789402,0.9648546738657312,2.5087424043461652,0.83223680471082961
3.6563921020383199,10.3803698658222,0.91903036156491624,3.0831286517498855,0.36099460933033439
5.0266738284687431,6.0537498918604733,1.5177356203113817,5.4555264037863127,0.12904438130297854
5.0266738284687431,6.0537498918604733,1.5177356203113817,5.4555264037863127,0.12904438130297854
5.1487561899534446,5.9779014693806261,1.3265770220743422,5.5411291502550668,0.18221762171740061
5.1687597220835029,5.8360210517004365,1.2564134039284696,5.3212619129178931,0.23137054658631906
5.1853047577569535,6.9814379280592975,1.3072088703914859,5.3016168667589545,0.26045436760999063
5.3714680771709,6.9062413628242325,1.3381499717947285,5.5124551965716488,0.29011697246799517
5.4292702047484136,6.9773355902820899,1.4013004414434544,5.1607228238751262,0.21521500085155254
5.3191697908400313,2.3705391438135672,0.78080687567587548,0.99725699110389088,0.021073583619382576
6.0718131996276306,8.7390893304474808,1.1956324698863168,0.49148806752062801,0.64168299918528882
6.0718131996276306,8.7390893304474808,1.1956324698863168,0.49148806752062801,0.64168299918528882
6.0606090484834443,8.6736452755685178,1.2870452685350329,0.40068856608169051,0.71085213688162918
6.0858503559840722,8.2541619075085908,1.4963528025575319,0.34551928540856952,0.59153889550700411
4.0407777455584357,2.9157537216539731,0.049443972053336324,1.5717272214568894,1.5225860293728561
4.3307419843802855,2.8102420735754032,0.052165342820383397,1.3883039433107962,1.5766830157527607
4.4020449205790202,3.0780739062075546,0.057051571516579011,1.2938549800521288,1.5749092393827686
